"","date","region","cases","deaths"
"2735",2020-04-21,"mississippi",4716,183
"2736",2020-04-21,"missouri",5941,221
"2737",2020-04-21,"montana",437,12
"2738",2020-04-21,"nebraska",1727,38
"2739",2020-04-21,"nevada",3937,163
"2740",2020-04-21,"new hampshire",1491,42
"2741",2020-04-21,"new jersey",92387,4753
"2742",2020-04-21,"new mexico",2072,65
"2743",2020-04-21,"new york",251720,14828
"2744",2020-04-21,"north carolina",6951,217
"2745",2020-04-21,"north dakota",644,13
"2746",2020-04-21,"northern mariana islands",14,2
"2747",2020-04-21,"ohio",13725,557
"2748",2020-04-21,"oklahoma",2807,164
"2749",2020-04-21,"oregon",2002,78
"2750",2020-04-21,"pennsylvania",35384,1620
"2751",2020-04-21,"puerto rico",915,43
"2752",2020-04-21,"rhode island",5500,171
"2753",2020-04-21,"south carolina",4608,135
"2754",2020-04-21,"south dakota",1755,8
"2755",2020-04-21,"tennessee",7341,167
"2756",2020-04-21,"texas",20949,552
"2757",2020-04-21,"utah",3301,32
"2758",2020-04-21,"vermont",818,40
"2759",2020-04-21,"virgin islands",54,3
"2760",2020-04-21,"virginia",9630,325
"2761",2020-04-21,"washington",12345,683
"2762",2020-04-21,"west virginia",929,26
"2763",2020-04-21,"wisconsin",4620,243
"2764",2020-04-21,"wyoming",322,6
"2765",2020-04-22,"alabama",5610,201
"2766",2020-04-22,"alaska",333,7
"2767",2020-04-22,"arizona",5459,236
"2768",2020-04-22,"arkansas",2392,44
"2769",2020-04-22,"california",37573,1425
"2770",2020-04-22,"colorado",10878,526
"2771",2020-04-22,"connecticut",22469,1544
"2772",2020-04-22,"delaware",3200,89
"2773",2020-04-22,"district of columbia",3206,127
"2774",2020-04-22,"florida",28301,926
"2775",2020-04-22,"georgia",20099,837
"2776",2020-04-22,"guam",911,6
"2777",2020-04-22,"hawaii",586,12
"2778",2020-04-22,"idaho",1688,54
"2779",2020-04-22,"illinois",35108,1577
"2780",2020-04-22,"indiana",12438,661
"2781",2020-04-22,"iowa",3764,90
"2782",2020-04-22,"kansas",2292,111
"2783",2020-04-22,"kentucky",3373,185
"2784",2020-04-22,"louisiana",25258,1473
"2785",2020-04-22,"maine",907,39
"2786",2020-04-22,"maryland",14775,632
"2787",2020-04-22,"massachusetts",42944,2182
"2788",2020-04-22,"michigan",33929,2812
"2789",2020-04-22,"minnesota",2721,179
"2790",2020-04-22,"mississippi",4894,193
"2791",2020-04-22,"missouri",6137,236
"2792",2020-04-22,"montana",439,14
"2793",2020-04-22,"nebraska",1827,43
"2794",2020-04-22,"nevada",4081,187
"2795",2020-04-22,"new hampshire",1588,48
"2796",2020-04-22,"new jersey",95865,5063
"2797",2020-04-22,"new mexico",2210,71
"2798",2020-04-22,"new york",257246,15302
"2799",2020-04-22,"north carolina",7220,242
"2800",2020-04-22,"north dakota",679,14
"2801",2020-04-22,"northern mariana islands",14,2
"2802",2020-04-22,"ohio",14117,610
"2803",2020-04-22,"oklahoma",2894,169
"2804",2020-04-22,"oregon",2059,78
"2805",2020-04-22,"pennsylvania",36763,1720
"2806",2020-04-22,"puerto rico",915,46
"2807",2020-04-22,"rhode island",5841,181
"2808",2020-04-22,"south carolina",4761,140
"2809",2020-04-22,"south dakota",1858,9
"2810",2020-04-22,"tennessee",7704,177
"2811",2020-04-22,"texas",21769,571
"2812",2020-04-22,"utah",3451,34
"2813",2020-04-22,"vermont",823,40
"2814",2020-04-22,"virgin islands",54,3
"2815",2020-04-22,"virginia",10266,349
"2816",2020-04-22,"washington",12539,696
"2817",2020-04-22,"west virginia",939,29
"2818",2020-04-22,"wisconsin",4845,247
"2819",2020-04-22,"wyoming",326,6
"2820",2020-04-23,"alabama",5832,197
"2821",2020-04-23,"alaska",335,7
"2822",2020-04-23,"arizona",5769,257
"2823",2020-04-23,"arkansas",2599,45
"2824",2020-04-23,"california",39534,1553
"2825",2020-04-23,"colorado",11262,557
"2826",2020-04-23,"connecticut",23100,1639
"2827",2020-04-23,"delaware",3308,92
"2828",2020-04-23,"district of columbia",3361,139
"2829",2020-04-23,"florida",29640,986
"2830",2020-04-23,"georgia",20905,871
"2831",2020-04-23,"guam",975,6
"2832",2020-04-23,"hawaii",590,12
"2833",2020-04-23,"idaho",1721,54
"2834",2020-04-23,"illinois",36935,1696
"2835",2020-04-23,"indiana",13039,706
"2836",2020-04-23,"iowa",3939,96
"2837",2020-04-23,"kansas",2615,112
"2838",2020-04-23,"kentucky",3548,194
"2839",2020-04-23,"louisiana",25739,1540
"2840",2020-04-23,"maine",937,44
"2841",2020-04-23,"maryland",15737,680
"2842",2020-04-23,"massachusetts",46023,2360
"2843",2020-04-23,"michigan",35252,2977
"2844",2020-04-23,"minnesota",2942,200
"2845",2020-04-23,"mississippi",5153,201
"2846",2020-04-23,"missouri",6321,248
"2847",2020-04-23,"montana",442,14
"2848",2020-04-23,"nebraska",2191,47
"2849",2020-04-23,"nevada",4208,195
"2850",2020-04-23,"new hampshire",1670,51
"2851",2020-04-23,"new jersey",99989,5368
"2852",2020-04-23,"new mexico",2379,78
"2853",2020-04-23,"new york",263460,15740
"2854",2020-04-23,"north carolina",7608,253
"2855",2020-04-23,"north dakota",709,15
"2856",2020-04-23,"northern mariana islands",14,2
"2857",2020-04-23,"ohio",14694,656
"2858",2020-04-23,"oklahoma",3017,179
"2859",2020-04-23,"oregon",2127,83
"2860",2020-04-23,"pennsylvania",38334,1723
"2861",2020-04-23,"puerto rico",1230,46
"2862",2020-04-23,"rhode island",6256,189
"2863",2020-04-23,"south carolina",4917,150
"2864",2020-04-23,"south dakota",1956,9
"2865",2020-04-23,"tennessee",8230,180
"2866",2020-04-23,"texas",22706,601
"2867",2020-04-23,"utah",3621,35
"2868",2020-04-23,"vermont",825,43
"2869",2020-04-23,"virgin islands",54,3
"2870",2020-04-23,"virginia",11000,375
"2871",2020-04-23,"washington",12906,717
"2872",2020-04-23,"west virginia",981,31
"2873",2020-04-23,"wisconsin",5052,257
"2874",2020-04-23,"wyoming",332,7
"2875",2020-04-24,"alabama",6026,209
"2876",2020-04-24,"alaska",337,7
"2877",2020-04-24,"arizona",6045,268
"2878",2020-04-24,"arkansas",2810,47
"2879",2020-04-24,"california",41368,1619
"2880",2020-04-24,"colorado",12255,672
"2881",2020-04-24,"connecticut",23921,1764
"2882",2020-04-24,"delaware",3442,100
"2883",2020-04-24,"district of columbia",3528,153
"2884",2020-04-24,"florida",30525,1045
"2885",2020-04-24,"georgia",21575,889
"2886",2020-04-24,"guam",993,6
"2887",2020-04-24,"hawaii",595,13
"2888",2020-04-24,"idaho",1750,54
"2889",2020-04-24,"illinois",39658,1804
"2890",2020-04-24,"indiana",13680,741
"2891",2020-04-24,"iowa",4459,107
"2892",2020-04-24,"kansas",2830,117
"2893",2020-04-24,"kentucky",3779,203
"2894",2020-04-24,"louisiana",26140,1601
"2895",2020-04-24,"maine",965,47
"2896",2020-04-24,"maryland",16618,723
"2897",2020-04-24,"massachusetts",50969,2556
"2898",2020-04-24,"michigan",36627,3084
"2899",2020-04-24,"minnesota",3185,221
"2900",2020-04-24,"mississippi",5434,209
"2901",2020-04-24,"missouri",6625,267
"2902",2020-04-24,"montana",444,14
"2903",2020-04-24,"nebraska",2475,51
"2904",2020-04-24,"nevada",4398,203
"2905",2020-04-24,"new hampshire",1720,53
"2906",2020-04-24,"new jersey",102196,5617
"2907",2020-04-24,"new mexico",2524,84
"2908",2020-04-24,"new york",271621,16162
"2909",2020-04-24,"north carolina",8052,270
"2910",2020-04-24,"north dakota",748,15
"2911",2020-04-24,"northern mariana islands",14,2
"2912",2020-04-24,"ohio",15169,690
"2913",2020-04-24,"oklahoma",3121,188
"2914",2020-04-24,"oregon",2177,86
"2915",2020-04-24,"pennsylvania",40298,1786
"2916",2020-04-24,"puerto rico",1276,51
"2917",2020-04-24,"rhode island",6699,202
"2918",2020-04-24,"south carolina",5070,157
"2919",2020-04-24,"south dakota",2040,10
"2920",2020-04-24,"tennessee",8679,180
"2921",2020-04-24,"texas",23650,625
"2922",2020-04-24,"utah",3782,39
"2923",2020-04-24,"vermont",827,44
"2924",2020-04-24,"virgin islands",54,3
"2925",2020-04-24,"virginia",11596,413
"2926",2020-04-24,"washington",13120,731
"2927",2020-04-24,"west virginia",1010,32
"2928",2020-04-24,"wisconsin",5356,262
"2929",2020-04-24,"wyoming",349,7
"2930",2020-04-25,"alabama",6213,213
"2931",2020-04-25,"alaska",337,7
"2932",2020-04-25,"arizona",6280,275
"2933",2020-04-25,"arkansas",2909,48
"2934",2020-04-25,"california",42590,1692
"2935",2020-04-25,"colorado",12968,670
"2936",2020-04-25,"connecticut",24582,1862
"2937",2020-04-25,"delaware",3576,112
"2938",2020-04-25,"district of columbia",3699,165
"2939",2020-04-25,"florida",30831,1054
"2940",2020-04-25,"georgia",22225,897
"2941",2020-04-25,"guam",993,6
"2942",2020-04-25,"hawaii",597,14
"2943",2020-04-25,"idaho",1760,56
"2944",2020-04-25,"illinois",41777,1884
"2945",2020-04-25,"indiana",14395,785
"2946",2020-04-25,"iowa",5109,112
"2947",2020-04-25,"kansas",3081,119
"2948",2020-04-25,"kentucky",3905,208
"2949",2020-04-25,"louisiana",26512,1644
"2950",2020-04-25,"maine",990,50
"2951",2020-04-25,"maryland",17766,797
"2952",2020-04-25,"massachusetts",53348,2730
"2953",2020-04-25,"michigan",37184,3273
"2954",2020-04-25,"minnesota",3446,244
"2955",2020-04-25,"mississippi",5718,221
"2956",2020-04-25,"missouri",6826,280
"2957",2020-04-25,"montana",445,14
"2958",2020-04-25,"nebraska",2900,53
"2959",2020-04-25,"nevada",4539,206
"2960",2020-04-25,"new hampshire",1793,60
"2961",2020-04-25,"new jersey",105523,5863
"2962",2020-04-25,"new mexico",2662,93
"2963",2020-04-25,"new york",282174,16599
"2964",2020-04-25,"north carolina",8542,300
"2965",2020-04-25,"north dakota",803,16
"2966",2020-04-25,"northern mariana islands",14,2
"2967",2020-04-25,"ohio",15587,711
"2968",2020-04-25,"oklahoma",3193,194
"2969",2020-04-25,"oregon",2253,87
"2970",2020-04-25,"pennsylvania",41626,1842
"2971",2020-04-25,"puerto rico",1307,52
"2972",2020-04-25,"rhode island",7129,215
"2973",2020-04-25,"south carolina",5253,166
"2974",2020-04-25,"south dakota",2147,10
"2975",2020-04-25,"tennessee",8977,187
"2976",2020-04-25,"texas",24494,662
"2977",2020-04-25,"utah",3950,41
"2978",2020-04-25,"vermont",843,46
"2979",2020-04-25,"virgin islands",55,3
"2980",2020-04-25,"virginia",12366,436
"2981",2020-04-25,"washington",13484,743
"2982",2020-04-25,"west virginia",1025,33
"2983",2020-04-25,"wisconsin",5687,266
"2984",2020-04-25,"wyoming",362,7
"2985",2020-04-26,"alabama",6421,219
"2986",2020-04-26,"alaska",339,7
"2987",2020-04-26,"arizona",6526,277
"2988",2020-04-26,"arkansas",3001,50
"2989",2020-04-26,"california",43691,1716
"2990",2020-04-26,"colorado",13441,678
"2991",2020-04-26,"connecticut",25269,1925
"2992",2020-04-26,"delaware",4034,120
"2993",2020-04-26,"district of columbia",3841,178
"2994",2020-04-26,"florida",31520,1073
"2995",2020-04-26,"georgia",22459,907
"2996",2020-04-26,"guam",993,6
"2997",2020-04-26,"hawaii",599,14
"2998",2020-04-26,"idaho",1768,56
"2999",2020-04-26,"illinois",43903,1943
"3000",2020-04-26,"indiana",15012,813
"3001",2020-04-26,"iowa",5491,118
"3002",2020-04-26,"kansas",3188,120
"3003",2020-04-26,"kentucky",4074,211
"3004",2020-04-26,"louisiana",26773,1670
"3005",2020-04-26,"maine",1015,50
"3006",2020-04-26,"maryland",18581,827
"3007",2020-04-26,"massachusetts",54938,2899
"3008",2020-04-26,"michigan",37751,3314
"3009",2020-04-26,"minnesota",3602,272
"3010",2020-04-26,"mississippi",5911,227
"3011",2020-04-26,"missouri",6997,282
"3012",2020-04-26,"montana",448,14
"3013",2020-04-26,"nebraska",3126,55
"3014",2020-04-26,"nevada",4638,206
"3015",2020-04-26,"new hampshire",1864,60
"3016",2020-04-26,"new jersey",109038,5938
"3017",2020-04-26,"new mexico",2728,99
"3018",2020-04-26,"new york",288076,16966
"3019",2020-04-26,"north carolina",8830,309
"3020",2020-04-26,"north dakota",867,17
"3021",2020-04-26,"northern mariana islands",14,2
"3022",2020-04-26,"ohio",15963,728
"3023",2020-04-26,"oklahoma",3253,195
"3024",2020-04-26,"oregon",2311,91
"3025",2020-04-26,"pennsylvania",42709,1871
"3026",2020-04-26,"puerto rico",1371,53
"3027",2020-04-26,"rhode island",7439,226
"3028",2020-04-26,"south carolina",5490,174
"3029",2020-04-26,"south dakota",2213,11
"3030",2020-04-26,"tennessee",9493,190
"3031",2020-04-26,"texas",25206,676
"3032",2020-04-26,"utah",4123,41
"3033",2020-04-26,"vermont",851,46
"3034",2020-04-26,"virgin islands",57,4
"3035",2020-04-26,"virginia",12970,448
"3036",2020-04-26,"washington",13663,757
"3037",2020-04-26,"west virginia",1053,34
"3038",2020-04-26,"wisconsin",5911,274
"3039",2020-04-26,"wyoming",371,7
"3040",2020-04-27,"alabama",6539,228
"3041",2020-04-27,"alaska",343,7
"3042",2020-04-27,"arizona",6716,277
"3043",2020-04-27,"arkansas",3069,51
"3044",2020-04-27,"california",45208,1800
"3045",2020-04-27,"colorado",13804,705
"3046",2020-04-27,"connecticut",25997,2012
"3047",2020-04-27,"delaware",4162,125
"3048",2020-04-27,"district of columbia",3892,185
"3049",2020-04-27,"florida",32130,1087
"3050",2020-04-27,"georgia",23229,981
"3051",2020-04-27,"guam",1000,6
"3052",2020-04-27,"hawaii",600,16
"3053",2020-04-27,"idaho",1785,58
"3054",2020-04-27,"illinois",45883,1992
"3055",2020-04-27,"indiana",15961,844
"3056",2020-04-27,"iowa",5868,127
"3057",2020-04-27,"kansas",3393,126
"3058",2020-04-27,"kentucky",4146,216
"3059",2020-04-27,"louisiana",27068,1697
"3060",2020-04-27,"maine",1023,51
"3061",2020-04-27,"maryland",19487,858
"3062",2020-04-27,"massachusetts",56462,3003
"3063",2020-04-27,"michigan",38190,3406
"3064",2020-04-27,"minnesota",3816,286
"3065",2020-04-27,"mississippi",6094,229
"3066",2020-04-27,"missouri",7171,296
"3067",2020-04-27,"montana",449,14
"3068",2020-04-27,"nebraska",3487,55
"3069",2020-04-27,"nevada",4708,219
"3070",2020-04-27,"new hampshire",1938,60
"3071",2020-04-27,"new jersey",111188,6044
"3072",2020-04-27,"new mexico",2825,104
"3073",2020-04-27,"new york",292027,17303
"3074",2020-04-27,"north carolina",9035,331
"3075",2020-04-27,"north dakota",942,19
"3076",2020-04-27,"northern mariana islands",14,2
"3077",2020-04-27,"ohio",16325,753
"3078",2020-04-27,"oklahoma",3280,197
"3079",2020-04-27,"oregon",2354,92
"3080",2020-04-27,"pennsylvania",43728,1946
"3081",2020-04-27,"puerto rico",1388,53
"3082",2020-04-27,"rhode island",7708,233
"3083",2020-04-27,"south carolina",5613,177
"3084",2020-04-27,"south dakota",2246,11
"3085",2020-04-27,"tennessee",9796,192
"3086",2020-04-27,"texas",25960,699
"3087",2020-04-27,"utah",4236,41
"3088",2020-04-27,"vermont",855,47
"3089",2020-04-27,"virgin islands",59,4
"3090",2020-04-27,"virginia",13535,458
"3091",2020-04-27,"washington",13864,771
"3092",2020-04-27,"west virginia",1077,37
"3093",2020-04-27,"wisconsin",6081,281
"3094",2020-04-27,"wyoming",389,7
"3095",2020-04-28,"alabama",6750,242
"3096",2020-04-28,"alaska",349,7
"3097",2020-04-28,"arizona",6948,297
"3098",2020-04-28,"arkansas",3127,57
"3099",2020-04-28,"california",46570,1884
"3100",2020-04-28,"colorado",14239,734
"3101",2020-04-28,"connecticut",26312,2089
"3102",2020-04-28,"delaware",4575,137
"3103",2020-04-28,"district of columbia",3994,190
"3104",2020-04-28,"florida",32838,1170
"3105",2020-04-28,"georgia",23607,1022
"3106",2020-04-28,"guam",1001,6
"3107",2020-04-28,"hawaii",602,16
"3108",2020-04-28,"idaho",1810,60
"3109",2020-04-28,"illinois",48102,2132
"3110",2020-04-28,"indiana",16579,901
"3111",2020-04-28,"iowa",6376,136
"3112",2020-04-28,"kansas",3587,127
"3113",2020-04-28,"kentucky",4375,231
"3114",2020-04-28,"louisiana",27286,1758
"3115",2020-04-28,"maine",1040,51
"3116",2020-04-28,"maryland",20113,929
"3117",2020-04-28,"massachusetts",58302,3153
"3118",2020-04-28,"michigan",39234,3566
"3119",2020-04-28,"minnesota",4181,301
"3120",2020-04-28,"mississippi",6342,239
"3121",2020-04-28,"missouri",7306,324
"3122",2020-04-28,"montana",451,15
"3123",2020-04-28,"nebraska",3613,57
"3124",2020-04-28,"nevada",4812,225
"3125",2020-04-28,"new hampshire",2010,60
"3126",2020-04-28,"new jersey",113856,6442
"3127",2020-04-28,"new mexico",2975,110
"3128",2020-04-28,"new york",295137,17638
"3129",2020-04-28,"north carolina",9568,353
"3130",2020-04-28,"north dakota",991,19
"3131",2020-04-28,"northern mariana islands",14,2
"3132",2020-04-28,"ohio",16769,799
"3133",2020-04-28,"oklahoma",3410,207
"3134",2020-04-28,"oregon",2385,99
"3135",2020-04-28,"pennsylvania",45323,2092
"3136",2020-04-28,"puerto rico",1400,54
"3137",2020-04-28,"rhode island",7926,239
"3138",2020-04-28,"south carolina",5735,192
"3139",2020-04-28,"south dakota",2314,11
"3140",2020-04-28,"tennessee",10031,198
"3141",2020-04-28,"texas",26865,738
"3142",2020-04-28,"utah",4343,45
"3143",2020-04-28,"vermont",862,47
"3144",2020-04-28,"virgin islands",59,4
"3145",2020-04-28,"virginia",14339,492
"3146",2020-04-28,"washington",14059,792
"3147",2020-04-28,"west virginia",1095,38
"3148",2020-04-28,"wisconsin",6289,300
"3149",2020-04-28,"wyoming",396,7
"3150",2020-04-29,"alabama",6925,262
"3151",2020-04-29,"alaska",353,7
"3152",2020-04-29,"arizona",7202,308
"3153",2020-04-29,"arkansas",3207,59
"3154",2020-04-29,"california",48904,1961
"3155",2020-04-29,"colorado",14680,764
"3156",2020-04-29,"connecticut",26767,2168
"3157",2020-04-29,"delaware",4655,144
"3158",2020-04-29,"district of columbia",4106,205
"3159",2020-04-29,"florida",33185,1216
"3160",2020-04-29,"georgia",24300,1086
"3161",2020-04-29,"guam",1110,6
"3162",2020-04-29,"hawaii",605,16
"3163",2020-04-29,"idaho",1831,60
"3164",2020-04-29,"illinois",50355,2221
"3165",2020-04-29,"indiana",17168,964
"3166",2020-04-29,"iowa",6843,148
"3167",2020-04-29,"kansas",3799,132
"3168",2020-04-29,"kentucky",4538,235
"3169",2020-04-29,"louisiana",27660,1802
"3170",2020-04-29,"maine",1056,52
"3171",2020-04-29,"maryland",20849,985
"3172",2020-04-29,"massachusetts",60265,3405
"3173",2020-04-29,"michigan",40360,3670
"3174",2020-04-29,"minnesota",4644,319
"3175",2020-04-29,"mississippi",6569,250
"3176",2020-04-29,"missouri",7426,331
"3177",2020-04-29,"montana",451,16
"3178",2020-04-29,"nebraska",3876,68
"3179",2020-04-29,"nevada",4934,237
"3180",2020-04-29,"new hampshire",2054,66
"3181",2020-04-29,"new jersey",116264,6770
"3182",2020-04-29,"new mexico",3213,112
"3183",2020-04-29,"new york",299722,18015
"3184",2020-04-29,"north carolina",9947,366
"3185",2020-04-29,"north dakota",1033,19
"3186",2020-04-29,"northern mariana islands",14,2
"3187",2020-04-29,"ohio",17303,937
"3188",2020-04-29,"oklahoma",3473,214
"3189",2020-04-29,"oregon",2446,101
"3190",2020-04-29,"pennsylvania",46191,2392
"3191",2020-04-29,"puerto rico",1433,54
"3192",2020-04-29,"rhode island",8247,251
"3193",2020-04-29,"south carolina",5881,232
"3194",2020-04-29,"south dakota",2375,13
"3195",2020-04-29,"tennessee",10312,204
"3196",2020-04-29,"texas",27836,776
"3197",2020-04-29,"utah",4499,45
"3198",2020-04-29,"vermont",862,47
"3199",2020-04-29,"virgin islands",66,4
"3200",2020-04-29,"virginia",14961,522
"3201",2020-04-29,"washington",14378,805
"3202",2020-04-29,"west virginia",1109,40
"3203",2020-04-29,"wisconsin",6520,308
"3204",2020-04-29,"wyoming",404,7
"3205",2020-04-30,"alabama",7068,272
"3206",2020-04-30,"alaska",353,7
"3207",2020-04-30,"arizona",7648,320
"3208",2020-04-30,"arkansas",3281,61
"3209",2020-04-30,"california",50470,2057
"3210",2020-04-30,"colorado",15207,775
"3211",2020-04-30,"connecticut",27700,2257
"3212",2020-04-30,"delaware",4734,152
"3213",2020-04-30,"district of columbia",4323,224
"3214",2020-04-30,"florida",33683,1267
"3215",2020-04-30,"georgia",25431,1121
"3216",2020-04-30,"guam",1111,6
"3217",2020-04-30,"hawaii",609,16
"3218",2020-04-30,"idaho",1861,63
"3219",2020-04-30,"illinois",52918,2361
"3220",2020-04-30,"indiana",17822,1007
"3221",2020-04-30,"iowa",7145,162
"3222",2020-04-30,"kansas",4291,133
"3223",2020-04-30,"kentucky",4708,240
"3224",2020-04-30,"louisiana",28001,1862
"3225",2020-04-30,"maine",1095,53
"3226",2020-04-30,"maryland",21742,1047
"3227",2020-04-30,"massachusetts",62205,3562
"3228",2020-04-30,"michigan",41347,3788
"3229",2020-04-30,"minnesota",5136,343
"3230",2020-04-30,"mississippi",6815,261
"3231",2020-04-30,"missouri",7563,341
"3232",2020-04-30,"montana",453,16
"3233",2020-04-30,"nebraska",4332,71
"3234",2020-04-30,"nevada",5053,243
"3235",2020-04-30,"new hampshire",2146,72
"3236",2020-04-30,"new jersey",118652,7228
"3237",2020-04-30,"new mexico",3411,123
"3238",2020-04-30,"new york",304401,18321
"3239",2020-04-30,"north carolina",10507,385
"3240",2020-04-30,"north dakota",1067,19
"3241",2020-04-30,"northern mariana islands",14,2
"3242",2020-04-30,"ohio",18027,975
"3243",2020-04-30,"oklahoma",3618,222
"3244",2020-04-30,"oregon",2510,103
"3245",2020-04-30,"pennsylvania",48224,2575
"3246",2020-04-30,"puerto rico",1537,54
"3247",2020-04-30,"rhode island",8621,266
"3248",2020-04-30,"south carolina",6095,244
"3249",2020-04-30,"south dakota",2450,17
"3250",2020-04-30,"tennessee",10562,208
"3251",2020-04-30,"texas",29072,828
"3252",2020-04-30,"utah",4672,46
"3253",2020-04-30,"vermont",866,49
"3254",2020-04-30,"virgin islands",66,4
"3255",2020-04-30,"virginia",15846,552
"3256",2020-04-30,"washington",14696,822
"3257",2020-04-30,"west virginia",1125,44
"3258",2020-04-30,"wisconsin",6854,316
"3259",2020-04-30,"wyoming",415,7
"3260",2020-05-01,"alabama",7294,289
"3261",2020-05-01,"alaska",362,7
"3262",2020-05-01,"arizona",7962,330
"3263",2020-05-01,"arkansas",3310,64
"3264",2020-05-01,"california",52318,2147
"3265",2020-05-01,"colorado",15661,818
"3266",2020-05-01,"connecticut",28764,2339
"3267",2020-05-01,"delaware",4918,159
"3268",2020-05-01,"district of columbia",4658,231
"3269",2020-05-01,"florida",34720,1313
"3270",2020-05-01,"georgia",26436,1153
"3271",2020-05-01,"guam",1111,6
"3272",2020-05-01,"hawaii",610,16
"3273",2020-05-01,"idaho",1883,63
"3274",2020-05-01,"illinois",56055,2464
"3275",2020-05-01,"indiana",18630,1062
"3276",2020-05-01,"iowa",7884,170
"3277",2020-05-01,"kansas",4486,136
"3278",2020-05-01,"kentucky",4879,248
"3279",2020-05-01,"louisiana",28711,1927
"3280",2020-05-01,"maine",1123,55
"3281",2020-05-01,"maryland",23472,1098
"3282",2020-05-01,"massachusetts",64311,3716
"3283",2020-05-01,"michigan",42348,3866
"3284",2020-05-01,"minnesota",5730,371
"3285",2020-05-01,"mississippi",7212,281
"3286",2020-05-01,"missouri",7840,355
"3287",2020-05-01,"montana",453,16
"3288",2020-05-01,"nebraska",4838,73
"3289",2020-05-01,"nevada",5249,254
"3290",2020-05-01,"new hampshire",2310,81
"3291",2020-05-01,"new jersey",121190,7538
"3292",2020-05-01,"new mexico",3513,131
"3293",2020-05-01,"new york",308345,18610
"3294",2020-05-01,"north carolina",10922,405
"3295",2020-05-01,"north dakota",1107,23
"3296",2020-05-01,"northern mariana islands",14,2
"3297",2020-05-01,"ohio",18743,1002
"3298",2020-05-01,"oklahoma",3748,230
"3299",2020-05-01,"oregon",2579,104
"3300",2020-05-01,"pennsylvania",49764,2671
"3301",2020-05-01,"puerto rico",1573,54
"3302",2020-05-01,"rhode island",8962,279
"3303",2020-05-01,"south carolina",6258,256
"3304",2020-05-01,"south dakota",2526,21
"3305",2020-05-01,"tennessee",11853,214
"3306",2020-05-01,"texas",30339,853
"3307",2020-05-01,"utah",4829,46
"3308",2020-05-01,"vermont",879,50
"3309",2020-05-01,"virgin islands",66,4
"3310",2020-05-01,"virginia",16901,581
"3311",2020-05-01,"washington",15010,829
"3312",2020-05-01,"west virginia",1151,47
"3313",2020-05-01,"wisconsin",7314,327
"3314",2020-05-01,"wyoming",420,7
